user_id,companion,travel_style,budget,duration_days,like_keywords,dislike_keywords,crowd_tolerance,age,gender,start_date
U0718,couple,Activity,800000,2,"['Affordable prices', 'Quiet atmosphere', 'Tender meat']","['Poor soundproofing', 'Poor food quality']",0.14,51,Both,2025-06-19
U0719,couple,Foodie,300000,2,"['Cleanliness', 'Satisfying portions', 'Value for money']","['Long wait', 'Hygiene issues']",0.92,51,Both,2025-06-02
U0720,friends,Activity,1400000,2,"['Beautiful view', 'Attentive staff', 'Spicy flavor']","['Overpriced', 'Slow service']",0.98,40,Female,2025-03-14
U0721,couple,Healing,400000,2,"['Delicious food', 'Spicy flavor', 'Quiet atmosphere']","['Poor food quality', 'Small room size']",0.9,40,Both,2025-03-07
U0722,couple,Activity,200000,2,"['Authentic taste', 'Value for money', 'Convenient amenities']","['Poor food quality', 'Small room size']",1.0,63,Both,2025-02-02
U0723,friends,Foodie,500000,3,"['Value for money', 'Family-friendly', 'Authentic taste']","['Poor value', 'Noise']",0.35,63,Female,2025-09-08
U0724,solo,Healing,300000,3,"['Attentive staff', 'Delicious food', 'Value for money']","['High price', 'Weak water pressure']",0.95,48,Female,2025-05-24
U0725,friends,Foodie,300000,2,"['Delicious food', 'Value for money', 'Scenic views']","['Lack of privacy', 'Long wait']",0.48,60,Male,2025-07-27
U0726,couple,Healing,900000,4,"['High-quality meat', 'Large portions', 'Attentive staff']","['Noise', 'Limited menu']",0.55,65,Both,2025-10-19
U0727,solo,Foodie,500000,2,"['Delicious coffee', 'Beautiful view', 'Friendly service']","['Unpleasant taste', 'Small room size']",0.03,34,Female,2025-12-22
U0728,solo,Cultural,200000,1,"['Cleanliness', 'Quiet atmosphere', 'Fresh seafood']","['Small room size', 'Lack of privacy']",0.6,60,Male,2025-11-13
U0729,friends,Activity,200000,2,"['Beautiful view', 'Delicious coffee', 'Satisfying portions']","['Overpriced', 'Limited menu']",0.98,63,Female,2025-04-27
U0730,solo,Activity,700000,4,"['High-quality meat', 'Convenient amenities', 'Tasty food']","['Outdated facilities', 'Long wait']",0.87,29,Male,2025-09-03
U0731,solo,Cultural,400000,2,"['Tender meat', 'Well-maintained facilities', 'Attentive staff']","['Hygiene issues', 'High price']",0.56,29,Female,2025-01-14
U0732,couple,Healing,200000,2,"['Quiet atmosphere', 'Clean facilities', 'Tender meat']","['Unfriendly staff', 'High price']",0.34,52,Both,2025-06-27
U0733,friends,Activity,400000,1,"['Clean room', 'Attentive staff', 'Tasty food']","['Long wait', 'Cramped space']",0.58,53,Female,2025-08-10
U0734,solo,Healing,400000,3,"['Fresh seafood', 'Ocean view', 'Convenient amenities']","['Weak water pressure', 'Unpleasant taste']",0.4,35,Female,2025-01-17
U0735,solo,Cultural,300000,3,"['Quiet atmosphere', 'Authentic taste', 'Friendly service']","['Hygiene issues', 'Limited options']",0.27,58,Female,2025-04-08
U0736,couple,Healing,500000,4,"['Convenient amenities', 'Ocean view', 'Delicious coffee']","['Small portions', 'Long wait']",0.51,19,Both,2025-08-02
U0737,couple,Healing,300000,2,"['Tasty food', 'Ocean view', 'Convenient amenities']","['Outdated facilities', 'Limited options']",0.56,50,Both,2025-04-29
U0738,couple,Foodie,200000,2,"['Ocean view', 'Attentive staff', 'Delicious food']","['Poor food quality', 'Cramped space']",0.39,18,Both,2025-02-12
U0739,solo,Activity,2400000,3,"['Attentive staff', 'Well-maintained facilities', 'Clean room']","['Poor food quality', 'Noise']",0.89,48,Male,2025-02-05
U0740,friends,Foodie,900000,3,"['Fresh seafood', 'Spicy flavor', 'Pleasant atmosphere']","['Small portions', 'Slow service']",0.37,34,Female,2025-07-09
U0741,friends,Foodie,400000,1,"['Satisfying portions', 'Convenient amenities', 'Scenic views']","['Long wait', 'Limited options']",0.91,26,Female,2025-03-31
U0742,friends,Cultural,600000,3,"['Delicious food', 'Clean room', 'Ocean view']","['Weak water pressure', 'Limited menu']",0.48,32,Female,2025-03-09
U0743,solo,Foodie,1500000,3,"['Tender meat', 'Spicy flavor', 'Value for money']","['Long wait', 'Poor value']",0.86,59,Male,2025-12-21
U0744,solo,Healing,400000,2,"['High-quality meat', 'Clean room', 'Variety of dishes']","['Overpriced', 'Cramped space']",0.88,43,Female,2025-08-26
U0745,solo,Activity,700000,2,"['Affordable prices', 'Large portions', 'Fresh seafood']","['Salty food', 'Slow service']",0.61,47,Male,2025-11-28
U0746,couple,Healing,600000,2,"['Spicy flavor', 'Quick service', 'Pleasant atmosphere']","['Bland taste', 'Outdated facilities']",0.11,18,Both,2025-04-03
U0747,solo,Cultural,500000,2,"['Large portions', 'Clean room', 'Delicious coffee']","['Slow service', 'Salty food']",0.32,23,Female,2025-11-01
U0748,couple,Cultural,300000,2,"['Authentic taste', 'Pleasant atmosphere', 'Tender meat']","['Hygiene issues', 'Overpriced']",0.03,31,Both,2025-08-26
U0749,solo,Cultural,1500000,4,"['Ocean view', 'Clean room', 'Convenient amenities']","['Small room size', 'Long wait']",0.28,45,Male,2025-11-01
U0750,solo,Cultural,500000,3,"['Delicious coffee', 'Ocean view', 'Well-maintained facilities']","['Overpriced', 'Weak water pressure']",0.46,26,Female,2025-06-29
U0751,friends,Foodie,1300000,2,"['Authentic taste', 'Family-friendly', 'Beautiful view']","['Poor soundproofing', 'Poor cleanliness']",0.67,48,Male,2025-11-12
U0752,couple,Healing,900000,3,"['High-quality meat', 'Tasty food', 'Quiet atmosphere']","['Unfriendly staff', 'Outdated facilities']",0.85,48,Both,2025-12-06
U0753,solo,Foodie,300000,2,"['Quick service', 'Tasty food', 'Comfortable bedding']","['Small room size', 'Unfriendly staff']",0.98,52,Male,2025-06-09
U0754,solo,Foodie,500000,3,"['Attentive staff', 'Good value', 'Convenient amenities']","['Limited menu', 'Weak water pressure']",0.08,54,Female,2025-06-27
U0755,solo,Cultural,900000,1,"['Tender meat', 'Generous portions', 'Ocean view']","['Weak water pressure', 'Poor soundproofing']",0.2,61,Male,2025-04-27
U0756,couple,Cultural,200000,2,"['Convenient amenities', 'Tender meat', 'Cleanliness']","['Unpleasant taste', 'Noise']",0.53,48,Both,2025-06-19
U0757,couple,Foodie,200000,1,"['Family-friendly', 'Clean facilities', 'Delicious food']","['Limited options', 'Weak water pressure']",0.7,27,Both,2025-02-11
U0758,couple,Healing,1500000,4,"['Pleasant atmosphere', 'Clean room', 'Attentive staff']","['Insect presence', 'Limited menu']",0.49,47,Both,2025-05-22
U0759,friends,Foodie,200000,2,"['Value for money', 'Large portions', 'Well-maintained facilities']","['Overpriced', 'Poor cleanliness']",0.08,46,Female,2025-04-08
U0760,couple,Cultural,1100000,3,"['Affordable prices', 'Quiet atmosphere', 'Satisfying portions']","['Limited amenities', 'Long wait']",0.72,44,Both,2025-08-05
U0761,couple,Foodie,600000,5,"['Comfortable bedding', 'Delicious coffee', 'Tender meat']","['Noise', 'Cramped space']",0.73,31,Both,2025-05-18
U0762,couple,Foodie,300000,2,"['Beautiful view', 'Clean room', 'Variety of dishes']","['Bland taste', 'Cramped space']",0.87,51,Both,2025-10-14
U0763,solo,Activity,900000,2,"['Scenic views', 'Fresh seafood', 'Good value']","['Hygiene issues', 'High price']",0.04,37,Male,2025-09-15
U0764,couple,Foodie,1000000,5,"['Tender meat', 'Spicy flavor', 'Scenic views']","['Weak water pressure', 'Unfriendly staff']",0.46,30,Both,2025-06-27
U0765,solo,Foodie,500000,5,"['Family-friendly', 'Variety of dishes', 'Pleasant atmosphere']","['High price', 'Small portions']",0.82,55,Female,2025-01-11
U0766,couple,Activity,1100000,4,"['Scenic views', 'Authentic taste', 'Good value']","['Bland taste', 'Limited amenities']",0.02,63,Both,2025-03-29
U0767,couple,Cultural,1300000,3,"['Pleasant atmosphere', 'High-quality meat', 'Ocean view']","['Poor cleanliness', 'Bland taste']",0.38,54,Both,2025-04-04
U0768,friends,Cultural,100000,1,"['Quick service', 'Clean facilities', 'Value for money']","['Small room size', 'Poor value']",0.76,45,Female,2025-12-22
U0769,friends,Activity,200000,1,"['Family-friendly', 'Variety of dishes', 'Clean room']","['Limited amenities', 'Bland taste']",0.81,50,Male,2025-05-07
U0770,friends,Foodie,200000,2,"['Ocean view', 'Generous portions', 'Fresh seafood']","['Overpriced', 'Poor cleanliness']",0.22,58,Male,2025-03-11
U0771,solo,Cultural,400000,1,"['Variety of dishes', 'Beautiful view', 'Good value']","['Poor cleanliness', 'Poor value']",0.11,30,Female,2025-11-05
U0772,friends,Foodie,400000,3,"['Friendly service', 'Delicious coffee', 'Affordable prices']","['Lack of privacy', 'Slow service']",0.26,33,Female,2025-06-02
U0773,solo,Foodie,200000,2,"['Quick service', 'Good value', 'High-quality meat']","['Small portions', 'Limited options']",0.36,37,Female,2025-10-24
U0774,couple,Cultural,700000,2,"['Convenient amenities', 'Beautiful view', 'Value for money']","['Small room size', 'Unfriendly staff']",0.5,55,Both,2025-09-22
U0775,friends,Healing,1400000,2,"['Large portions', 'Fresh seafood', 'Clean facilities']","['Limited options', 'Long wait']",0.51,18,Female,2025-12-07
U0776,solo,Healing,1000000,5,"['Pleasant atmosphere', 'Large portions', 'Delicious food']","['Weak water pressure', 'Noise']",0.23,42,Female,2025-10-20
U0777,solo,Healing,1000000,3,"['Delicious coffee', 'Quiet atmosphere', 'Well-maintained facilities']","['Poor food quality', 'Outdated facilities']",0.25,53,Male,2025-01-26
U0778,couple,Foodie,3500000,5,"['Beautiful view', 'Tasty food', 'Family-friendly']","['Hygiene issues', 'Poor value']",0.74,55,Both,2025-10-28
U0779,couple,Activity,600000,2,"['Convenient amenities', 'Delicious coffee', 'High-quality meat']","['Limited options', 'Outdated facilities']",0.46,23,Both,2025-02-28
U0780,couple,Activity,500000,2,"['Tasty food', 'Satisfying portions', 'Pleasant atmosphere']","['Poor soundproofing', 'Unfriendly staff']",0.01,57,Both,2025-05-23
U0781,couple,Cultural,900000,2,"['Affordable prices', 'Large portions', 'Pleasant atmosphere']","['Limited options', 'Cramped space']",0.53,26,Both,2025-01-27
U0782,friends,Activity,200000,1,"['Affordable prices', 'Clean facilities', 'Authentic taste']","['Poor soundproofing', 'High price']",0.06,57,Female,2025-01-07
U0783,friends,Foodie,300000,2,"['Pleasant atmosphere', 'Large portions', 'Variety of dishes']","['Long wait', 'Cramped space']",0.02,36,Male,2025-05-23
U0784,friends,Healing,200000,2,"['Scenic views', 'Well-maintained facilities', 'Fresh seafood']","['Slow service', 'Outdated facilities']",0.75,54,Male,2025-11-24
U0785,couple,Foodie,400000,2,"['Variety of dishes', 'Family-friendly', 'Beautiful view']","['Poor soundproofing', 'Unfriendly staff']",0.48,20,Both,2025-05-24
U0786,couple,Foodie,900000,1,"['Pleasant atmosphere', 'Convenient amenities', 'Large portions']","['Limited menu', 'High price']",0.39,51,Both,2025-01-05
U0787,couple,Healing,3800000,5,"['Satisfying portions', 'Quiet atmosphere', 'Quick service']","['Cramped space', 'Limited amenities']",0.14,39,Both,2025-04-12
U0788,solo,Activity,800000,3,"['High-quality meat', 'Ocean view', 'Affordable prices']","['Unfriendly staff', 'Poor cleanliness']",0.33,43,Female,2025-03-26
U0789,solo,Healing,200000,1,"['Pleasant atmosphere', 'Ocean view', 'Family-friendly']","['Salty food', 'Limited menu']",0.99,42,Male,2025-03-21
U0790,couple,Healing,300000,3,"['Spicy flavor', 'Pleasant atmosphere', 'Large portions']","['Overpriced', 'Weak water pressure']",1.0,38,Both,2025-10-03
U0791,friends,Cultural,4400000,5,"['Quick service', 'Fresh seafood', 'Delicious coffee']","['Outdated facilities', 'Unpleasant taste']",0.68,61,Female,2025-02-05
U0792,friends,Healing,700000,2,"['Well-maintained facilities', 'Generous portions', 'High-quality meat']","['Overpriced', 'Limited menu']",0.67,42,Female,2025-03-28
U0793,solo,Foodie,1400000,3,"['Affordable prices', 'Pleasant atmosphere', 'Spicy flavor']","['Lack of privacy', 'Poor soundproofing']",0.13,61,Female,2025-03-09
U0794,friends,Cultural,400000,4,"['Ocean view', 'Large portions', 'Tender meat']","['Limited options', 'Bland taste']",0.16,41,Female,2025-01-17
U0795,couple,Activity,800000,2,"['Fresh seafood', 'Quick service', 'Clean facilities']","['Insect presence', 'High price']",0.66,59,Both,2025-12-26
U0796,friends,Activity,500000,2,"['Good value', 'Well-maintained facilities', 'Clean facilities']","['Poor food quality', 'Hygiene issues']",0.62,62,Female,2025-02-25
U0797,couple,Foodie,700000,4,"['Delicious coffee', 'Value for money', 'Authentic taste']","['Overpriced', 'Limited options']",0.65,38,Both,2025-11-09
U0798,friends,Cultural,800000,5,"['Good value', 'Beautiful view', 'Satisfying portions']","['Limited amenities', 'Hygiene issues']",0.81,39,Female,2025-10-04
U0799,couple,Activity,400000,1,"['Large portions', 'Convenient amenities', 'Quiet atmosphere']","['Poor food quality', 'Cramped space']",0.49,29,Both,2025-03-30
U0800,friends,Healing,200000,1,"['Family-friendly', 'Attentive staff', 'Cleanliness']","['Outdated facilities', 'Limited menu']",0.87,49,Female,2025-05-09
U0801,solo,Activity,300000,3,"['Delicious coffee', 'Affordable prices', 'High-quality meat']","['Salty food', 'Poor value']",0.71,32,Female,2025-10-27
U0802,friends,Activity,200000,1,"['Satisfying portions', 'Attentive staff', 'Clean room']","['Insect presence', 'Weak water pressure']",0.72,48,Male,2025-10-12
U0803,couple,Cultural,600000,2,"['Cleanliness', 'Delicious food', 'High-quality meat']","['Lack of privacy', 'Bland taste']",0.28,61,Both,2025-11-01
U0804,couple,Foodie,500000,3,"['Clean facilities', 'Well-maintained facilities', 'Pleasant atmosphere']","['Noise', 'Long wait']",0.36,28,Both,2025-09-10
U0805,couple,Cultural,300000,3,"['Delicious coffee', 'Quick service', 'Convenient amenities']","['Limited menu', 'Lack of privacy']",0.31,65,Both,2025-05-03
U0806,solo,Healing,600000,3,"['Variety of dishes', 'Ocean view', 'Tender meat']","['Poor soundproofing', 'Poor food quality']",0.16,53,Female,2025-10-30
U0807,solo,Foodie,1500000,2,"['Family-friendly', 'Value for money', 'Satisfying portions']","['Bland taste', 'High price']",0.29,18,Male,2025-11-06
U0808,solo,Healing,200000,2,"['Tender meat', 'Value for money', 'Pleasant atmosphere']","['Unpleasant taste', 'Cramped space']",0.68,29,Male,2025-07-12
U0809,friends,Foodie,1100000,3,"['Variety of dishes', 'Good value', 'Satisfying portions']","['Poor cleanliness', 'Cramped space']",0.4,53,Male,2025-08-05
U0810,solo,Foodie,900000,3,"['Ocean view', 'Well-maintained facilities', 'Pleasant atmosphere']","['Limited options', 'Long wait']",0.44,30,Female,2025-04-05
U0811,friends,Foodie,500000,1,"['Generous portions', 'Well-maintained facilities', 'Authentic taste']","['Poor value', 'Poor cleanliness']",0.88,25,Male,2025-05-14
U0812,couple,Activity,200000,1,"['Delicious coffee', 'Clean room', 'Pleasant atmosphere']","['Poor value', 'Slow service']",0.78,37,Both,2025-04-19
U0813,couple,Healing,500000,4,"['Delicious food', 'Quick service', 'Clean facilities']","['Noise', 'Lack of privacy']",0.46,46,Both,2025-05-11
U0814,friends,Cultural,2800000,4,"['Authentic taste', 'Friendly service', 'Delicious coffee']","['Noise', 'Hygiene issues']",0.53,65,Female,2025-11-09
U0815,friends,Healing,400000,3,"['Fresh seafood', 'Family-friendly', 'Large portions']","['Long wait', 'High price']",0.18,61,Male,2025-03-01
U0816,solo,Foodie,500000,2,"['Spicy flavor', 'Cleanliness', 'Quiet atmosphere']","['Insect presence', 'Poor food quality']",0.83,43,Male,2025-12-27
U0817,couple,Foodie,2700000,3,"['Fresh seafood', 'Comfortable bedding', 'Ocean view']","['Cramped space', 'Limited options']",0.57,30,Both,2025-02-12
U0818,friends,Healing,400000,2,"['Quick service', 'Affordable prices', 'Comfortable bedding']","['Weak water pressure', 'Noise']",0.75,65,Male,2025-10-16
U0819,solo,Healing,800000,3,"['Delicious coffee', 'Satisfying portions', 'Cleanliness']","['High price', 'Bland taste']",0.87,49,Male,2025-12-01
U0820,solo,Cultural,900000,3,"['Scenic views', 'Authentic taste', 'Fresh seafood']","['Poor cleanliness', 'Bland taste']",0.63,29,Male,2025-09-16
U0821,solo,Activity,1000000,2,"['Cleanliness', 'Scenic views', 'Fresh seafood']","['Unpleasant taste', 'Limited options']",0.46,54,Male,2025-06-09
U0822,couple,Cultural,500000,2,"['Delicious coffee', 'Comfortable bedding', 'Ocean view']","['Salty food', 'Weak water pressure']",0.92,29,Both,2025-04-17
U0823,couple,Cultural,800000,3,"['Comfortable bedding', 'Spicy flavor', 'Friendly service']","['Insect presence', 'Lack of privacy']",0.06,52,Both,2025-05-30
U0824,friends,Healing,1900000,5,"['Generous portions', 'High-quality meat', 'Variety of dishes']","['Poor soundproofing', 'Poor cleanliness']",0.7,61,Male,2025-03-26
U0825,couple,Foodie,200000,2,"['Good value', 'Generous portions', 'Ocean view']","['Bland taste', 'Limited menu']",0.89,41,Both,2025-02-03
U0826,solo,Foodie,700000,1,"['High-quality meat', 'Variety of dishes', 'Large portions']","['Long wait', 'Poor cleanliness']",0.98,59,Female,2025-07-24
U0827,friends,Cultural,200000,1,"['Generous portions', 'Quick service', 'Cleanliness']","['Bland taste', 'Lack of privacy']",0.63,19,Male,2025-01-14
U0828,solo,Healing,400000,2,"['Generous portions', 'Quiet atmosphere', 'Fresh seafood']","['Weak water pressure', 'Poor food quality']",0.27,65,Female,2025-01-22
U0829,friends,Activity,900000,2,"['Spicy flavor', 'Generous portions', 'Tasty food']","['Poor cleanliness', 'Poor soundproofing']",0.32,54,Male,2025-11-04
U0830,solo,Foodie,400000,3,"['Spicy flavor', 'Pleasant atmosphere', 'Clean room']","['Unfriendly staff', 'Weak water pressure']",0.93,42,Female,2025-08-02
U0831,friends,Healing,1100000,3,"['Large portions', 'Variety of dishes', 'Tender meat']","['Weak water pressure', 'Bland taste']",0.15,21,Female,2025-10-23
U0832,friends,Activity,1100000,4,"['Quick service', 'Comfortable bedding', 'Cleanliness']","['Salty food', 'Weak water pressure']",0.89,30,Male,2025-06-13
U0833,solo,Cultural,600000,5,"['High-quality meat', 'Clean room', 'Affordable prices']","['Poor value', 'Salty food']",0.69,27,Female,2025-04-14
U0834,friends,Healing,400000,2,"['Satisfying portions', 'Clean facilities', 'Beautiful view']","['Poor value', 'Poor food quality']",0.2,43,Male,2025-02-18
U0835,friends,Activity,700000,3,"['Delicious food', 'Satisfying portions', 'Good value']","['Limited options', 'Unpleasant taste']",0.51,33,Male,2025-05-07
U0836,solo,Healing,200000,2,"['Affordable prices', 'Beautiful view', 'Generous portions']","['High price', 'Unpleasant taste']",0.81,39,Male,2025-03-27
U0837,solo,Activity,200000,2,"['Spicy flavor', 'Convenient amenities', 'Ocean view']","['Noise', 'Unpleasant taste']",0.13,34,Male,2025-07-04
U0838,couple,Healing,800000,1,"['Large portions', 'Fresh seafood', 'Authentic taste']","['Limited options', 'Outdated facilities']",0.55,28,Both,2025-04-20
U0839,couple,Foodie,400000,4,"['Friendly service', 'Ocean view', 'Clean facilities']","['Poor value', 'Small room size']",0.95,61,Both,2025-11-26
U0840,friends,Activity,700000,3,"['Tender meat', 'Good value', 'Cleanliness']","['Small portions', 'Poor value']",0.7,58,Female,2025-03-04
U0841,friends,Healing,100000,1,"['Affordable prices', 'Satisfying portions', 'Quiet atmosphere']","['Small room size', 'Limited amenities']",1.0,34,Male,2025-09-09
U0842,couple,Activity,1200000,4,"['Friendly service', 'Good value', 'Ocean view']","['Lack of privacy', 'Unpleasant taste']",0.43,26,Both,2025-04-22
U0843,solo,Cultural,1600000,2,"['Large portions', 'Fresh seafood', 'Attentive staff']","['Unpleasant taste', 'Cramped space']",0.07,64,Female,2025-07-15
U0844,solo,Foodie,1000000,5,"['Well-maintained facilities', 'Large portions', 'Cleanliness']","['Insect presence', 'Slow service']",0.56,53,Male,2025-10-07
U0845,solo,Healing,900000,2,"['Good value', 'Variety of dishes', 'Scenic views']","['Overpriced', 'Limited options']",0.7,28,Male,2025-05-09
U0846,couple,Healing,100000,1,"['Clean facilities', 'Attentive staff', 'Family-friendly']","['Limited menu', 'Weak water pressure']",0.28,34,Both,2025-01-28
U0847,couple,Healing,900000,3,"['Value for money', 'Friendly service', 'Beautiful view']","['Poor value', 'Salty food']",0.76,39,Both,2025-03-15
U0848,friends,Cultural,700000,3,"['Good value', 'Pleasant atmosphere', 'High-quality meat']","['Poor cleanliness', 'Long wait']",0.83,57,Male,2025-11-27
U0849,friends,Foodie,2300000,3,"['Good value', 'Quiet atmosphere', 'Attentive staff']","['Small portions', 'Poor food quality']",0.18,55,Female,2025-09-08
U0850,couple,Cultural,1300000,5,"['Tasty food', 'High-quality meat', 'Variety of dishes']","['Unfriendly staff', 'Poor value']",0.51,25,Both,2025-09-05
U0851,couple,Activity,900000,4,"['Friendly service', 'Convenient amenities', 'Large portions']","['Bland taste', 'Limited menu']",0.99,52,Both,2025-11-02
U0852,solo,Healing,400000,2,"['Convenient amenities', 'Generous portions', 'Delicious food']","['Overpriced', 'Hygiene issues']",0.33,61,Female,2025-08-03
U0853,friends,Healing,900000,2,"['Ocean view', 'Comfortable bedding', 'Spicy flavor']","['Small room size', 'Hygiene issues']",0.82,65,Female,2025-09-12
U0854,solo,Cultural,100000,1,"['Tasty food', 'Satisfying portions', 'Quick service']","['Long wait', 'Salty food']",0.15,57,Female,2025-06-22
U0855,friends,Activity,300000,2,"['Authentic taste', 'High-quality meat', 'Beautiful view']","['Poor soundproofing', 'Small room size']",0.64,47,Male,2025-07-28
U0856,friends,Activity,1300000,2,"['Scenic views', 'Satisfying portions', 'Delicious coffee']","['Hygiene issues', 'Cramped space']",0.77,61,Male,2025-05-13
U0857,solo,Cultural,300000,3,"['Delicious food', 'Friendly service', 'Affordable prices']","['Poor soundproofing', 'Weak water pressure']",0.2,58,Male,2025-10-26
U0858,friends,Foodie,500000,4,"['Delicious coffee', 'Clean room', 'Authentic taste']","['Cramped space', 'Limited menu']",0.59,49,Male,2025-01-16
U0859,couple,Cultural,400000,3,"['Delicious coffee', 'Clean facilities', 'Quiet atmosphere']","['Unpleasant taste', 'Lack of privacy']",0.71,38,Both,2025-08-28
U0860,friends,Activity,1700000,2,"['Tender meat', 'Clean room', 'Quiet atmosphere']","['High price', 'Poor cleanliness']",0.05,51,Female,2025-12-27
U0861,friends,Activity,700000,2,"['Quick service', 'Cleanliness', 'Delicious coffee']","['High price', 'Bland taste']",0.82,52,Female,2025-10-28
U0862,solo,Foodie,1500000,2,"['Fresh seafood', 'Quiet atmosphere', 'Well-maintained facilities']","['Bland taste', 'Limited amenities']",0.16,39,Female,2025-02-15
U0863,couple,Activity,1400000,3,"['Tasty food', 'Clean facilities', 'High-quality meat']","['Limited options', 'Overpriced']",0.93,33,Both,2025-02-28
U0864,solo,Cultural,500000,4,"['Variety of dishes', 'Affordable prices', 'Delicious coffee']","['Poor value', 'Poor soundproofing']",0.72,60,Female,2025-02-14
U0865,friends,Healing,300000,2,"['Good value', 'Family-friendly', 'Tender meat']","['Limited options', 'Overpriced']",0.76,61,Male,2025-08-29
U0866,friends,Activity,900000,3,"['Authentic taste', 'Clean room', 'Beautiful view']","['Unfriendly staff', 'Salty food']",0.56,43,Female,2025-10-05
U0867,friends,Cultural,100000,1,"['Quick service', 'Quiet atmosphere', 'Clean facilities']","['Small portions', 'Noise']",0.75,36,Female,2025-06-18
U0868,solo,Cultural,200000,1,"['Delicious food', 'Beautiful view', 'Well-maintained facilities']","['Limited menu', 'Lack of privacy']",0.45,43,Male,2025-09-05
U0869,couple,Healing,300000,2,"['Quiet atmosphere', 'Scenic views', 'High-quality meat']","['Unpleasant taste', 'Cramped space']",0.98,22,Both,2025-06-20
U0870,friends,Cultural,100000,1,"['Variety of dishes', 'Tender meat', 'Delicious food']","['Poor food quality', 'Slow service']",0.91,40,Male,2025-04-24
U0871,friends,Foodie,200000,2,"['Cleanliness', 'Delicious coffee', 'Generous portions']","['Unpleasant taste', 'Noise']",0.81,35,Male,2025-01-20
U0872,solo,Cultural,400000,3,"['Satisfying portions', 'Attentive staff', 'Spicy flavor']","['Poor soundproofing', 'Limited menu']",0.08,46,Male,2025-12-30
U0873,couple,Activity,200000,1,"['Well-maintained facilities', 'Scenic views', 'Tender meat']","['Cramped space', 'Limited menu']",0.72,38,Both,2025-03-13
U0874,solo,Cultural,200000,2,"['Fresh seafood', 'Scenic views', 'Well-maintained facilities']","['Cramped space', 'Unpleasant taste']",0.51,56,Female,2025-08-11
U0875,solo,Healing,200000,2,"['Quick service', 'Delicious coffee', 'Cleanliness']","['High price', 'Small room size']",0.33,54,Female,2025-11-11
U0876,couple,Cultural,500000,5,"['Clean facilities', 'Friendly service', 'Pleasant atmosphere']","['Bland taste', 'Limited amenities']",0.31,32,Both,2025-11-23
U0877,solo,Foodie,300000,2,"['Delicious food', 'Ocean view', 'Quick service']","['Small room size', 'Overpriced']",0.05,48,Male,2025-08-16
U0878,friends,Healing,100000,1,"['Delicious food', 'Authentic taste', 'Pleasant atmosphere']","['Noise', 'Limited amenities']",0.0,41,Female,2025-03-06
U0879,couple,Cultural,700000,1,"['Family-friendly', 'Spicy flavor', 'Tasty food']","['Bland taste', 'Lack of privacy']",0.82,63,Both,2025-07-31
U0880,friends,Cultural,500000,2,"['High-quality meat', 'Attentive staff', 'Delicious coffee']","['Weak water pressure', 'Limited options']",0.09,21,Female,2025-11-16
U0881,solo,Cultural,600000,2,"['Clean room', 'Quiet atmosphere', 'High-quality meat']","['Poor soundproofing', 'Overpriced']",0.97,36,Male,2025-12-13
U0882,solo,Cultural,300000,2,"['Delicious food', 'Convenient amenities', 'Beautiful view']","['Poor cleanliness', 'Salty food']",0.59,34,Female,2025-07-09
U0883,friends,Foodie,500000,2,"['Fresh seafood', 'Good value', 'Pleasant atmosphere']","['Noise', 'Unfriendly staff']",0.0,61,Male,2025-03-04
U0884,friends,Foodie,900000,4,"['Authentic taste', 'Beautiful view', 'Cleanliness']","['Poor cleanliness', 'Limited amenities']",0.85,44,Male,2025-05-09
U0885,couple,Activity,200000,1,"['Tender meat', 'Delicious food', 'Affordable prices']","['Poor food quality', 'Bland taste']",0.31,23,Both,2025-02-24
U0886,couple,Cultural,700000,3,"['Comfortable bedding', 'Ocean view', 'Clean facilities']","['Noise', 'Unpleasant taste']",0.28,40,Both,2025-08-01
U0887,friends,Foodie,200000,2,"['Clean room', 'Authentic taste', 'Friendly service']","['Small portions', 'Unpleasant taste']",0.06,55,Male,2025-11-09
U0888,couple,Foodie,700000,5,"['Ocean view', 'Clean facilities', 'Generous portions']","['Long wait', 'Small portions']",0.54,32,Both,2025-01-16
U0889,friends,Cultural,300000,2,"['Quick service', 'High-quality meat', 'Beautiful view']","['Bland taste', 'Small room size']",0.98,63,Male,2025-12-18
U0890,friends,Cultural,600000,3,"['Clean facilities', 'Friendly service', 'High-quality meat']","['Cramped space', 'Overpriced']",0.77,58,Female,2025-01-06
U0891,friends,Healing,1300000,2,"['Tasty food', 'Pleasant atmosphere', 'Quick service']","['Cramped space', 'Poor cleanliness']",0.04,28,Female,2025-08-14
U0892,friends,Foodie,1600000,2,"['High-quality meat', 'Delicious coffee', 'Generous portions']","['Limited menu', 'Slow service']",0.49,36,Female,2025-04-17
U0893,solo,Activity,100000,1,"['Quiet atmosphere', 'High-quality meat', 'Friendly service']","['Poor soundproofing', 'Limited options']",0.74,44,Female,2025-10-13
U0894,solo,Activity,700000,4,"['Generous portions', 'Delicious food', 'Tender meat']","['Poor cleanliness', 'Insect presence']",1.0,61,Male,2025-08-20
U0895,friends,Healing,300000,3,"['Delicious food', 'Satisfying portions', 'Authentic taste']","['Poor soundproofing', 'Poor cleanliness']",0.34,22,Female,2025-09-20
U0896,friends,Healing,400000,3,"['Scenic views', 'Delicious food', 'Good value']","['Limited menu', 'Unfriendly staff']",0.46,18,Female,2025-05-13
