id,name,address,lat,lng,description,category,sub_category,source,url,rating,review_count,like,dislike,checkin_time,checkout_time,offpeak_weekday_price_max,offpeak_weekday_price_min,offpeak_weekday_price_avg,offpeak_weekend_price_max,offpeak_weekend_price_min,offpeak_weekend_price_avg,peak_weekday_price_max,peak_weekday_price_min,peak_weekday_price_avg,peak_weekend_price_max,peak_weekend_price_min,peak_weekend_price_avg
10064423,강릉 진스테이,강원특별자치도 강릉시 창해로 349-2,37.79443595,128.9184647,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10064423,5.0,3.0,Cleanliness; Friendly service; Room quality; Pleasant atmosphere,,15:00,11:00,94800,73500,80616,201400,116100,144550,190800,126800,148133,220700,126800,163433
10055377,강릉 웨이블루스파펜션,강원특별자치도 강릉시 주문진읍 해안로 1901,37.90031754,128.8322584,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10055377,4.9,87.0,Cleanliness; Friendly service; Beautiful view; Comfortable bedding; Quiet atmosphere,High price; Lack of amenities; Unpleasant odor,15:00,11:00,188000,94000,118437,350000,188000,233000,389000,209000,259000,389000,209000,259000
10062985,강릉 SS펜션,강원특별자치도 강릉시 사천면 해안로 1073,37.84463849,128.8696492,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10062985,5.0,16.0,Friendly service; Cleanliness; Scenic view; Well-equipped amenities; Comfortable bedding,,15:00,11:00,150000,90000,120000,240000,150000,192500,150000,100000,132500,240000,150000,190000
10061283,강릉 리베르떼펜션,강원특별자치도 강릉시 경포로371번길 33-2,37.79788506,128.8967809,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10061283,4.9,34.0,Friendly service; Cleanliness; Comfortable beds; Well-equipped kitchen; Quiet atmosphere,Lack of water purifier; Small parking area; Small room size,15:00,11:00,99000,59000,80666,199000,149000,175666,139000,99000,120666,229000,169000,200666
10061610,강릉 헤이펜션,강원특별자치도 강릉시 저동골길 118-4,37.80457065,128.8925845,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10061610,5.0,6.0,Cleanliness; Spacious rooms; Comprehensive amenities; Friendly service; Well-equipped kitchen,Pillow discomfort; Lack of instructions; Overheating,15:00,11:00,99000,99000,99000,160000,158400,159600,169000,167310,167732,280000,277200,279300
3002723,강릉 리치문펜션,강원특별자치도 강릉시 해안로 663-89,37.81395746,128.8939847,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3002723,4.6,182.0,Friendly service; Cleanliness; Beautiful interior; Scenic view; Affordable pricing,Outdated building; No elevator; Low ceiling,15:00,11:00,200000,70000,104750,359000,142500,224787,290000,130000,191062,570000,209000,313875
3002581,강릉 벨라루나펜션 (해변도보 1분),강원특별자치도 강릉시 해안로621번길 11,37.81187207,128.8984127,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3002581,4.6,532.0,Cleanliness; Scenic view; Comfortable bed; Convenient facilities; Value for money,Lack of dish soap; Sharp corner; Unstable barbecue,15:00,11:00,139000,79000,95700,259000,159000,190000,259000,159000,190000,259000,159000,190000
3001834,강릉 경포대 오션,강원특별자치도 강릉시 해안로406번길 13-7,37.79926396,128.912728,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/3001834,4.6,457.0,Cleanliness; Friendly service; Good facilities; Convenient amenities; Entertainment options,Poor soundproofing; Limited amenities; Small room size,16:00,11:00,155000,50000,82166,295000,115000,163333,275000,89000,141000,295000,125000,175000
3010970,강릉 어뮤즈스파펜션,강원특별자치도 강릉시 해안로 651-11 (안현동),37.81367882,128.895525,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3010970,4.9,1355.0,Cleanliness; Ocean view; Comfortable room; Well-equipped amenities; Relaxing spa,Insect presence,15:00,11:00,109000,75000,91285,224000,164000,195428,204000,95000,129000,264000,168000,220000
10060915,강릉 바르한,강원특별자치도 강릉시 토성로 194,37.75744592,128.8970671,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/10060915,4.4,50.0,Comfortable bedding; Spacious room; Artistic design; Efficient check-in; Reasonable pricing,Inadequate cleaning; Insufficient toiletries,16:00,11:00,194000,30000,126000,344000,30000,237250,294000,30000,193500,349000,30000,237875
1000104610,강릉 쇼콜라펜션,강원특별자치도 강릉시 사천면 본동길 250-6,37.83143814,128.8721304,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000104610,4.7,257.0,Cleanliness; Scenic view; Comfortable rooms; Good facilities; Value for money,High pillows; Insect intrusion; Limited spa hours,15:00,11:00,88100,70100,80900,178100,142100,160100,129000,109000,121000,159000,129000,145000
10059208,강릉 뮤튼롤,강원특별자치도 강릉시 연곡면 영진4길 39-11,37.86590629,128.8461903,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10059208,4.8,31.0,Beautiful design; Friendly service; Convenient amenities; Spacious room; Scenic view,Insufficient cooling; Low ceiling; Weak water pressure,15:00,11:00,269000,119000,190000,409000,229000,309000,309000,139000,220000,479000,259000,329000
1000105674,강릉 오늘은바다애견펜션,강원특별자치도 강릉시 사천면 해안로 904-11,37.83193309,128.875824,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000105674,4.9,387.0,Pet-friendly; Cleanliness; Comfortable bed; Quiet atmosphere; Excellent service,Small room size; Lack of dressing table,15:00,11:00,105000,45000,66500,179000,85000,113750,199000,115000,142500,199000,115000,142500
3013374,호텔 탑스텐 정동진,강원도 강릉시 옥계면 헌화로 455-34,37.6546233,129.0528484,,Accommodation,4성급 호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3013374,4.6,3064.0,Cleanliness; Delicious buffet; Scenic views; Comfortable stay; Friendly service,Early checkout; Inconvenient elevator; Limited dining options,15:00,11:00,842000,91000,218135,982000,184500,330550,982000,173250,314237,1100000,200000,427847
10042867,강릉 좋은곳풀빌라,강원도 강릉시 사천면 해안로 1185,37.85127753,128.8599369,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10042867,4.8,135.0,Cleanliness; Comfort; Scenic views; Modern design; Friendly service,Limited breakfast; Insufficient curtains; Small pool,15:00,11:00,109000,59000,79000,273000,181090,211250,150000,69000,97857,260000,159000,192142
10058151,강릉 미라벨펜션,강원특별자치도 강릉시 해안로 651-21,37.8126732,128.894927,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10058151,5.0,156.0,Friendly service; Cleanliness; Scenic views; Affordable pricing; Thoughtful amenities,,15:00,11:00,119000,89000,92750,216810,187110,191767,219000,187110,192277,219000,189000,192750
10062547,강릉 강문스토리,강원특별자치도 강릉시 창해로350번길 19,37.79577199,128.9176564,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10062547,4.9,10.0,Comfortable stay; Scenic view; Friendly service; Cleanliness; Good facilities,Stained bedding,15:00,10:00,170000,45000,70000,200000,55000,82222,200000,55000,82222,200000,55000,82222
10064865,강릉 퍼펙트하우스,강원특별자치도 강릉시 주문진읍 해안로 1585,37.87790986,128.8349193,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10064865,4.8,11.0,Cleanliness; Beautiful view; Comfortable amenities; Modern facilities; Pleasant atmosphere,Thin curtains,15:00,11:00,289700,147200,178075,384700,204200,254075,470200,299200,356200,470200,299200,356200
3014625,강릉 아가바라 호텔,강원도 강릉시 강릉대로 265-6 (교동),37.76169353,128.8981039,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/3014625,4.8,429.0,Cleanliness; Comfortable room; Friendly service; Convenient amenities; Good value,Noisy air conditioning; Long cleaning time; Worn bedding,16:00,11:00,94000,34000,60666,145000,54000,86166,112000,44100,70683,167000,80100,111533
3012586,강릉 모안펜션,강원특별자치도 강릉시 난설헌로78번길 21-1,37.78173198,128.9030068,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3012586,4.5,334.0,Cleanliness; Friendly service; Comfortable atmosphere; Excellent facilities; Scenic view,Inadequate cleaning; Uncomfortable bed; Security issues; Dirty grill; Presence of insects,15:00,11:00,139000,79000,110666,209000,149000,177333,189000,139000,164000,229000,159000,194000
10065028,강릉 올스테이브,강원특별자치도 강릉시 중기1길 14,37.76319628,128.9016643,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/10065028,3.5,4.0,Friendly service; Clean room; Modern design; Complimentary amenities; Child-friendly features,Poor maintenance; Noise issues; Lack of parking; Overpriced; No elevator,16:00,11:00,140000,72000,100000,195000,140000,163750,250000,185000,210000,250000,185000,210000
10065235,강릉 알고보니호텔&풀빌라,강원특별자치도 강릉시 사천면 해안로 1155,37.84936128,128.8625975,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10065235,5.0,2.0,Cleanliness; Comfortable bedding; Convenient amenities; Friendly service; Luxurious bathroom,,15:00,11:00,299000,69000,152636,409000,139000,240818,299000,99000,171727,359000,149000,225363
3015276,강릉씨티호텔,강원도 강릉시 교동광장로 112,37.76432709,128.8767181,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3015276,4.8,828.0,Cleanliness; Friendly staff; Comfortable room; Convenient amenities; Good service,Lack of dining table,15:00,11:00,350000,106500,199812,433000,211000,296142,401000,199000,273285,577000,228000,324142
10042870,강릉 좋은날풀빌라,강원도 강릉시 사천면 해안로 1185,37.85127753,128.8599369,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10042870,5.0,135.0,Cleanliness; Beautiful scenery; Spacious room; Modern atmosphere; Barbecue facilities,Pool safety,15:00,11:00,109000,59000,79000,273000,181090,211250,150000,69000,97857,260000,159000,192142
10043609,강릉 까사드마르펜션,강원도 강릉시 경포로463번안길 9,37.8016843,128.9019944,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10043609,5.0,250.0,Cleanliness; Comfortable stay; Breakfast variety; Friendly service; Attractive design,Heating issues; Cleanliness issues; Limited kitchenware,15:00,11:00,146000,126000,136000,198000,171000,186875,190000,160000,174000,220000,190000,205000
10064958,강원 브라운도트 강릉교동점,강원특별자치도 강릉시 솔올로5번길 12-3,37.76323855,128.8760596,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/10064958,4.8,8.0,Cleanliness; Friendly staff; Comfortable bed; Gym facilities; High-quality TV,No breakfast; Lack of slippers; Uncomfortable sofa bed; No hangers,16:00,11:00,153000,72000,94100,234000,132000,164600,161000,80000,102100,262000,155000,191600
3001494,강릉 씨마크 호텔,강원도 강릉시 해안로406번길 2,37.79719081,128.9150708,,Accommodation,5성급 호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3001494,4.9,202.0,Friendly service; Comfortable room; Scenic view; Delicious food; High-quality amenities,Small gym; Limited equipment; Unsafe balcony,15:00,12:00,968000,275000,639294,1133000,440000,798470,1199000,726000,872882,1199000,726000,872882
10053134,강릉 스테이올라펜션,강원특별자치도 강릉시 주문진읍 해안로 2005,37.90634288,128.8258344,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10053134,4.9,69.0,Cleanliness; Scenic view; Comfortable bed; Friendly service; Relaxing atmosphere,Expensive checkout,15:00,11:00,169000,99000,125666,299000,239000,265666,199000,139000,159000,369000,229000,269000
3002569,강릉 한들펜션,강원특별자치도 강릉시 사천면 진리해변길 167,37.84494054,128.8710555,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3002569,5.0,202.0,Beautiful view; Comfortable atmosphere; Convenient amenities; Well-maintained facilities; Good value,Insect presence; Narrow hallway,15:00,11:00,150000,70000,106000,190000,100000,140000,210000,120000,160000,210000,120000,160000
1000109262,강릉 숨어있는집펜션,강원도 강릉시 창해로362번길11-1,37.79538307,128.9177745,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000109262,4.5,578.0,Comfortable bedding; Beautiful sea view; Friendly service; Good value; Well-maintained,Small bathroom; No elevator; Low water pressure; Lack of terrace furniture; No streaming services,15:00,11:00,79000,49000,62846,149000,119000,132846,79000,49000,62846,149000,119000,132846
3004137,강릉 코스테펜션,강원특별자치도 강릉시 사천면 해안로 725-2,37.81954098,128.8895007,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3004137,4.7,204.0,Pet-friendly; Scenic view; Room quality; Quiet atmosphere; Friendly service,Noise issues; Poor cleanliness; Inadequate supplies; Insufficient lighting; Steep stairs,15:00,11:00,110000,80000,92500,200000,160000,176250,210000,180000,192500,210000,180000,192500
1019776,강릉 썬,강원도 강릉시 강동면 안인일출길 46,37.73355572,128.9898455,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/1019776,4.2,312.0,Scenic view; Friendly service; Cleanliness; Good value; Cozy atmosphere,Outdated facilities; Faulty lighting; Outdated appearance,15:00,11:00,88000,45000,56333,99000,55000,66500,150000,55000,78166,250000,88000,122333
10058524,강릉 호텔보름,강원특별자치도 강릉시 사천면 진리해변길 34,37.83775247,128.8724972,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/10058524,4.8,92.0,Impeccable cleanliness; Comfortable bedding; Complimentary amenities; Friendly service; Spacious rooms,Door scraping; Limited lighting,16:00,12:00,100000,49000,63166,170000,109000,123166,130000,79000,91500,170000,109000,123166
10064392,강릉 파라다이스펜션,강원특별자치도 강릉시 해안로 651-12,37.81361213,128.8951292,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10064392,5.0,7.0,Cleanliness; Friendly service; Comfortable amenities; Spacious layout; Scenic view,,15:00,11:00,165000,55000,92777,215000,95000,143888,295000,99000,179666,295000,99000,179222
1000109951,강릉 니시스파펜션,강원도 강릉시 안현동 860-4,37.80538275,128.9028264,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000109951,4.1,166.0,Cleanliness; Comfortable rooms; Beautiful view; Attentive service; Value for money,Poor cleanliness; Faulty spa; Inefficient air conditioning; Unfriendly atmosphere; Poor service,15:00,11:00,600000,49000,115523,1200000,169000,282142,1200000,169000,282142,1200000,169000,282142
10045431,강릉 쏠하우스펜션,강원도 강릉시 해안로 663-67,37.81418745,128.8938947,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10045431,4.7,83.0,Impeccable cleanliness; Comfortable amenities; Friendly service; Modern design; Ocean view,Cold pool; Lack of amenities; Poor communication,15:00,11:00,115000,75000,94285,245000,165000,203571,285000,205000,243571,299000,205000,253571
3014461,강릉 쉼,강원도 강릉시 임영로99번길 1-1,37.75064458,128.8947702,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/3014461,5.0,283.0,Cleanliness; Comfortable bedding; Well-equipped facilities; Pleasant atmosphere; High-quality amenities,Poor soundproofing; Weak shower pressure; Noisy lighting,15:00,12:00,55000,45000,50000,97000,77000,87000,65000,55000,60000,95000,75000,85000
25971,강릉 호텔여기어때 강릉경포점,강원도 강릉시 해안로406번길 13-9,37.79949303,128.912795,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/25971,4.9,455.0,Friendly service; Comfortable room; Convenient amenities; Proximity to beach; Value for money,Lack of toiletries; Small bathroom,15:00,11:00,134000,45000,85115,244000,114000,184683,189000,89000,140675,244000,119000,186175
1000109012,강릉 은가비펜션,강원도 강릉시 해안로711번길 27-13,37.81616634,128.8899794,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000109012,4.9,192.0,Friendly service; Comfortable bedding; Cozy atmosphere; Spacious bathroom; Well-equipped amenities,Poor drainage,15:00,11:00,309000,59000,115666,559000,129000,242333,359000,79000,147333,599000,159000,272333
